Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
3/11/21,2021,3,11,Thursday,10,2021-10,392.23,395.65,391.74,393.53,86245000,377.96,0.010139119,370.3742857,367.5522
3/12/21,2021,3,12,Friday,10,2021-10,392.07,394.21,391.2,394.06,64653600,378.47,0.001346958,370.8564286,367.9864
3/15/21,2021,3,15,Monday,11,2021-11,394.33,396.69,392.03,396.41,73427200,380.72,0.005963331,371.4671429,368.4554
3/16/21,2021,3,16,Tuesday,11,2021-11,397.07,397.83,395.08,395.91,73722500,380.24,-0.001261264,371.7507143,368.8784
3/17/21,2021,3,17,Wednesday,11,2021-11,394.53,398.12,393.3,397.26,97959300,381.54,0.003410075,372.775,369.4252
3/18/21,2021,3,18,Thursday,11,2021-11,394.48,396.72,390.75,391.48,115349100,375.99,-0.014549683,373.5378571,369.8122
3/19/21,2021,3,19,Friday,11,2021-11,389.88,391.57,387.15,389.48,113624500,375.29,-0.001850423,373.6185714,370.1426
3/22/21,2021,3,22,Monday,12,2021-12,390.03,394.07,389.97,392.59,73778600,378.29,0.007984871,374.1214286,370.4264
3/23/21,2021,3,23,Tuesday,12,2021-12,391.91,393.46,388.66,389.5,90686600,375.31,-0.007870795,374.7628571,370.6092
3/24/21,2021,3,24,Wednesday,12,2021-12,391,392.75,387.47,387.52,97588600,373.41,-0.005083564,375.5928571,370.8032
3/25/21,2021,3,25,Thursday,12,2021-12,385.98,390.55,383.9,389.7,116128600,375.51,0.005625813,376.0971429,371.0378
3/26/21,2021,3,26,Friday,12,2021-12,390.93,396.41,390.29,395.98,114409100,381.56,0.016114815,377.1642857,371.3738
3/29/21,2021,3,29,Monday,13,2021-13,394.4,396.75,392.81,395.78,108107600,381.36,-0.000504924,377.8435714,371.7314
3/30/21,2021,3,30,Tuesday,13,2021-13,394.42,395.45,393.02,394.73,76262200,380.35,-0.002653052,378.2857143,372.1218
3/31/21,2021,3,31,Wednesday,13,2021-13,395.34,398,395.31,396.33,112734200,381.89,0.004053229,378.5664286,372.4862
4/1/21,2021,4,1,Thursday,13,2021-13,398.4,400.67,398.18,400.61,99682900,386.02,0.010799099,379.1057143,372.8326
4/5/21,2021,4,5,Monday,14,2021-14,403.46,406.94,403.38,406.36,91684800,391.56,0.014353011,379.88,373.283
4/6/21,2021,4,6,Tuesday,14,2021-14,405.76,407.24,405.4,406.12,62021000,391.33,-0.000590463,380.6721429,373.755
4/7/21,2021,4,7,Wednesday,14,2021-14,405.94,406.96,405.45,406.59,55836300,391.78,0.001157293,381.4035714,374.207
4/8/21,2021,4,8,Thursday,14,2021-14,407.93,408.58,406.93,408.52,57863100,393.64,0.004746816,382.6642857,374.7078
4/9/21,2021,4,9,Friday,14,2021-14,408.39,411.67,408.26,411.49,61104600,396.5,0.007270284,384.1792857,375.4458
4/12/21,2021,4,12,Monday,15,2021-15,410.85,411.93,410.2,411.64,56704900,396.65,0.000364516,385.4907143,376.125
4/13/21,2021,4,13,Tuesday,15,2021-15,411.53,413.53,411.12,412.86,56551000,397.82,0.002963534,387.0985714,376.9728
4/14/21,2021,4,14,Wednesday,15,2021-15,412.83,413.96,410.87,411.45,61659900,396.46,-0.00341497,388.745,377.6752
4/15/21,2021,4,15,Thursday,15,2021-15,413.74,416.16,413.69,415.87,60229800,400.72,0.010742478,390.5457143,378.3606
4/16/21,2021,4,16,Friday,15,2021-15,417.25,417.91,415.73,417.26,82037300,402.06,0.003342426,392.01,379.067
4/19/21,2021,4,19,Monday,16,2021-16,416.26,416.74,413.79,415.21,78498500,400.09,-0.004913178,393.3478571,379.6506
4/20/21,2021,4,20,Tuesday,16,2021-16,413.91,415.09,410.59,412.17,81851800,397.16,-0.007321564,394.5485714,380.1464
4/21/21,2021,4,21,Wednesday,16,2021-16,411.51,416.29,411.36,416.07,66793000,400.92,0.009462155,395.9078571,380.6636
4/22/21,2021,4,22,Thursday,16,2021-16,415.89,416.78,411.13,412.27,97582800,397.25,-0.009133151,396.71,381.1124
4/23/21,2021,4,23,Friday,16,2021-16,412.87,418.25,412.79,416.74,73209200,401.56,0.010842414,397.4242857,381.6508
4/26/21,2021,4,26,Monday,17,2021-17,417.44,418.22,416.81,417.61,52182400,402.4,0.002087648,398.215,382.1938
4/27/21,2021,4,27,Tuesday,17,2021-17,417.93,418.14,416.3,417.52,51303100,402.31,-0.000215535,398.9671429,382.698
4/28/21,2021,4,28,Wednesday,17,2021-17,417.81,419.01,416.9,417.4,51238900,402.2,-0.000287416,399.5785714,383.2064
4/29/21,2021,4,29,Thursday,17,2021-17,420.32,420.72,416.44,420.06,78544300,404.76,0.006372775,400.1685714,383.7644
4/30/21,2021,4,30,Friday,17,2021-17,417.63,418.54,416.34,417.3,85527000,402.1,-0.006570371,400.5578571,384.3012
5/3/21,2021,5,3,Monday,18,2021-18,419.43,419.84,417.67,418.2,68128300,402.97,0.002156567,400.9257143,384.8686
5/4/21,2021,5,4,Tuesday,18,2021-18,416.07,416.6,411.67,415.62,101591200,400.48,-0.006169133,401.2128571,385.4438
5/5/21,2021,5,5,Wednesday,18,2021-18,417.38,417.63,415.15,415.75,60162200,400.61,0.000312734,401.205,386.0126
5/6/21,2021,5,6,Thursday,18,2021-18,415.83,419.21,413.68,419.07,74321400,403.81,0.00798547,401.33,386.5634
5/7/21,2021,5,7,Friday,18,2021-18,419.89,422.82,419.16,422.12,67733800,406.74,0.007277932,401.805,387.3542
5/10/21,2021,5,10,Monday,19,2021-19,422.5,422.74,417.81,417.94,81852400,402.72,-0.009902223,402.2021429,388.1024
5/11/21,2021,5,11,Tuesday,19,2021-19,413.1,415.27,410.06,414.21,116888000,399.12,-0.008924739,402.0735714,388.6016
5/12/21,2021,5,12,Wednesday,19,2021-19,411.23,412.59,404,405.41,134811000,390.64,-0.021245303,401.6014286,388.9894
5/13/21,2021,5,13,Thursday,19,2021-19,407.07,412.35,407.02,410.28,106394000,395.34,0.012012552,401.1571429,389.5696
5/14/21,2021,5,14,Friday,19,2021-19,413.21,417.49,413.18,416.58,82201600,401.41,0.015355348,401.0864286,390.362
5/17/21,2021,5,17,Monday,20,2021-20,415.39,416.39,413.36,415.52,65129200,400.39,-0.002544381,400.9492857,391.0008
5/18/21,2021,5,18,Tuesday,20,2021-20,415.8,416.06,411.77,411.94,59810200,396.94,-0.008615812,400.5735714,391.6072
5/19/21,2021,5,19,Wednesday,20,2021-20,406.92,411.05,405.33,410.86,106467100,395.9,-0.002621707,399.9407143,392.0882
5/20/21,2021,5,20,Thursday,20,2021-20,411.8,416.63,411.67,415.28,78022200,400.15,0.010757905,399.8014286,392.608
5/21/21,2021,5,21,Friday,20,2021-20,416.87,418.2,414.45,414.94,76578700,399.83,-0.0008187,399.5771429,393.0454
5/24/21,2021,5,24,Monday,21,2021-21,417.34,420.32,417.08,419.17,51376700,403.9,0.010194163,399.8214286,393.554
5/25/21,2021,5,25,Tuesday,21,2021-21,420.33,420.71,417.62,418.24,57451400,403.01,-0.00221865,399.9928571,393.9998
5/26/21,2021,5,26,Wednesday,21,2021-21,418.87,419.61,417.76,419.07,43088600,403.81,0.001984444,399.9928571,394.4712
5/27/21,2021,5,27,Thursday,21,2021-21,420.17,420.72,418.99,419.29,56707700,404.02,0.000525018,399.7985714,394.9208
5/28/21,2021,5,28,Friday,21,2021-21,420.97,421.25,419.79,420.04,58520200,404.74,0.001788824,399.9428571,395.4958
6/1/21,2021,6,1,Tuesday,22,2021-22,422.57,422.72,419.2,419.67,54216600,404.38,-0.000880751,400.3185714,396.0776
6/2/21,2021,6,2,Wednesday,22,2021-22,420.37,421.23,419.29,420.33,49097100,405.02,0.001572426,401.3457143,396.6122
6/3/21,2021,6,3,Thursday,22,2021-22,417.85,419.99,416.28,418.77,58138800,403.52,-0.003711204,401.93,397.1764
6/4/21,2021,6,4,Friday,22,2021-22,420.75,422.92,418.84,422.6,55938800,407.21,0.009145735,402.3442857,397.8524
6/7/21,2021,6,7,Monday,23,2021-23,422.59,422.78,421.19,422.19,51555000,406.81,-0.000970144,402.8028571,398.4784
6/8/21,2021,6,8,Tuesday,23,2021-23,423.11,423.21,420.32,422.28,47134300,406.9,0.000213121,403.5142857,398.9852
6/9/21,2021,6,9,Wednesday,23,2021-23,423.18,423.26,421.41,421.65,48436300,406.29,-0.001491832,404.2564286,399.4838
6/10/21,2021,6,10,Thursday,23,2021-23,422.96,424.63,421.55,423.61,51020100,408.18,0.004648331,404.83,400.0404
6/11/21,2021,6,11,Friday,23,2021-23,424.2,424.43,422.82,424.31,45570800,408.86,0.001652453,405.475,400.5798
6/14/21,2021,6,14,Monday,24,2021-24,424.43,425.37,423.1,425.26,42358500,409.77,0.002239022,405.8942857,401.0548
6/15/21,2021,6,15,Tuesday,24,2021-24,425.42,425.46,423.54,424.48,51508500,409.02,-0.001834165,406.3235714,401.404
6/16/21,2021,6,16,Wednesday,24,2021-24,424.63,424.87,419.92,422.11,80386100,406.74,-0.005583486,406.5328571,401.7122
6/17/21,2021,6,17,Thursday,24,2021-24,421.67,423.02,419.32,421.97,90949700,406.6,-0.000331635,406.7171429,402.0086
6/18/21,2021,6,18,Friday,24,2021-24,417.09,417.83,414.7,414.92,118676300,401.12,-0.01349039,406.4585714,402.1582
6/21/21,2021,6,21,Monday,25,2021-25,416.8,421.06,415.93,420.86,72822000,406.86,0.014316011,406.6357143,402.3654
6/22/21,2021,6,22,Tuesday,25,2021-25,420.85,424,420.08,423.11,57700300,409.03,0.00534627,406.9221429,402.613
6/23/21,2021,6,23,Wednesday,25,2021-25,423.19,424.05,422.51,422.6,49445400,408.54,-0.001205385,407.2807143,402.8274
6/24/21,2021,6,24,Thursday,25,2021-25,424.89,425.55,424.62,425.1,45110300,410.96,0.005915725,407.5485714,403.1174
6/25/21,2021,6,25,Friday,25,2021-25,425.9,427.09,425.55,426.61,58129500,412.42,0.003552146,407.9492857,403.3514
6/28/21,2021,6,28,Monday,26,2021-26,427.17,427.65,425.89,427.47,53159600,413.25,0.002015975,408.4028571,403.5752
6/29/21,2021,6,29,Tuesday,26,2021-26,427.88,428.56,427.13,427.7,35970500,413.47,0.000537836,408.9157143,403.8428
6/30/21,2021,6,30,Wednesday,26,2021-26,427.21,428.78,427.18,428.06,64827900,413.82,0.000841859,409.3185714,404.176
7/1/21,2021,7,1,Thursday,26,2021-26,428.87,430.6,428.8,430.43,53441000,416.11,0.005536508,409.8364286,404.4798
7/2/21,2021,7,2,Friday,26,2021-26,431.67,434.1,430.52,433.72,57697700,419.29,0.007643453,410.5164286,404.9206
7/6/21,2021,7,6,Tuesday,27,2021-27,433.78,434.01,430.01,432.93,68710400,418.53,-0.001821419,411.1957143,405.26
7/7/21,2021,7,7,Wednesday,27,2021-27,433.66,434.76,431.51,434.46,63549500,420.01,0.003534204,412.1435714,405.6122
7/8/21,2021,7,8,Thursday,27,2021-27,428.78,431.73,427.52,430.92,97595200,416.58,-0.00814802,412.8564286,405.8976
7/9/21,2021,7,9,Friday,27,2021-27,432.53,435.84,430.71,435.52,76238600,421.03,0.010674776,414.2785714,406.2742
7/12/21,2021,7,12,Monday,28,2021-28,435.43,437.35,434.97,437.08,52889600,422.54,0.0035819,415.3985714,406.6298
7/13/21,2021,7,13,Tuesday,28,2021-28,436.24,437.84,435.31,435.59,52911300,421.1,-0.003408922,416.2607143,407.0098
7/14/21,2021,7,14,Wednesday,28,2021-28,437.4,437.92,434.91,436.24,64130400,421.73,0.001492116,417.2028571,407.385
7/15/21,2021,7,15,Thursday,28,2021-28,434.81,435.53,432.72,434.75,55126400,420.29,-0.003415414,417.8692857,407.7812
7/16/21,2021,7,16,Friday,28,2021-28,436.01,436.06,430.92,431.34,75874700,416.99,-0.007843716,418.1957143,408.1088
7/19/21,2021,7,19,Monday,29,2021-29,426.19,431.41,421.97,424.97,147987000,410.83,-0.014767972,418.0228571,408.2492
7/20/21,2021,7,20,Tuesday,29,2021-29,425.68,432.42,424.83,431.06,99608200,416.72,0.014330596,418.255,408.4488
7/21/21,2021,7,21,Wednesday,29,2021-29,432.34,434.7,431.01,434.55,64724400,420.09,0.008096286,418.7028571,408.7962
7/22/21,2021,7,22,Thursday,29,2021-29,434.74,435.72,433.69,435.46,47878500,420.97,0.002093991,419.05,409.2332
7/23/21,2021,7,23,Friday,29,2021-29,437.52,440.3,436.79,439.94,63766600,425.3,0.010288083,419.4792857,409.9264
7/26/21,2021,7,26,Monday,30,2021-30,439.31,441.03,439.26,441.02,43719200,426.35,0.00245488,420.0378571,410.5466
7/27/21,2021,7,27,Tuesday,30,2021-30,439.91,439.94,435.99,439.01,67397100,424.4,-0.004557663,420.3514286,411.0064
7/28/21,2021,7,28,Wednesday,30,2021-30,439.68,440.3,437.31,438.83,52472400,424.23,-0.00040987,420.8978571,411.4832
7/29/21,2021,7,29,Thursday,30,2021-30,439.82,441.8,439.81,440.65,47435300,425.99,0.004147207,421.2521429,412.0642
7/30/21,2021,7,30,Friday,30,2021-30,437.91,440.06,437.77,438.51,68951200,423.92,-0.004856358,421.3507143,412.6246
8/2/21,2021,8,2,Monday,31,2021-31,440.34,440.93,437.21,437.59,58783300,423.03,-0.002098117,421.4885714,413.0822
8/3/21,2021,8,3,Tuesday,31,2021-31,438.44,441.28,436.1,441.15,58053900,426.47,0.008135477,421.8271429,413.615
8/4/21,2021,8,4,Wednesday,31,2021-31,439.78,441.12,438.73,438.98,46732200,424.37,-0.004918906,422.1185714,414.0244
8/5/21,2021,8,5,Thursday,31,2021-31,440.22,441.85,439.88,441.76,38969700,427.06,0.006332846,422.8378571,414.5054
8/6/21,2021,8,6,Friday,31,2021-31,442.1,442.94,441.8,442.49,46930000,427.77,0.001652568,424.0478571,414.9846
8/9/21,2021,8,9,Monday,32,2021-32,442.46,442.8,441.31,442.13,41222600,427.42,-0.000813578,424.8121429,415.4526
8/10/21,2021,8,10,Tuesday,32,2021-32,442.61,443.44,441.88,442.68,43339300,427.95,0.001243994,425.3735714,415.9168
8/11/21,2021,8,11,Wednesday,32,2021-32,443.82,443.88,442.62,443.78,44034300,429.02,0.002484753,425.9485714,416.4096
8/12/21,2021,8,12,Thursday,32,2021-32,443.62,445.26,442.66,445.11,38909400,430.3,0.00299702,426.3057143,416.9152
8/13/21,2021,8,13,Friday,32,2021-32,445.59,445.94,445.07,445.92,39470300,431.08,0.001819916,426.6435714,417.4664
8/16/21,2021,8,16,Monday,33,2021-33,444.53,447.11,442.87,446.97,73740000,432.1,0.002354422,427.1935714,417.9642
8/17/21,2021,8,17,Tuesday,33,2021-33,444.24,444.96,440.85,444.04,92673900,429.27,-0.006555045,427.5535714,418.4134
8/18/21,2021,8,18,Wednesday,33,2021-33,442.96,444.63,438.92,439.18,89351900,424.57,-0.01094517,427.4521429,418.7668
8/19/21,2021,8,19,Thursday,33,2021-33,436.27,441.14,436.12,439.86,92812200,425.23,0.001548492,427.5457143,419.1456
8/20/21,2021,8,20,Friday,33,2021-33,440.23,443.71,439.71,443.36,72008700,428.61,0.007956988,427.9442857,419.5542
8/23/21,2021,8,23,Monday,34,2021-34,445.16,448.23,443.44,447.26,54973000,432.38,0.008796581,428.3664286,420.0246
8/24/21,2021,8,24,Tuesday,34,2021-34,447.97,448.54,447.42,447.97,38744700,433.07,0.001587428,428.9878571,420.4906
8/25/21,2021,8,25,Wednesday,34,2021-34,448.17,449.46,447.77,448.91,40529700,433.97,0.002098417,429.4814286,420.9896
8/26/21,2021,8,26,Thursday,34,2021-34,448.61,448.86,446.16,446.26,57829600,431.41,-0.005903319,429.7414286,421.483
8/27/21,2021,8,27,Friday,34,2021-34,447.12,450.65,447.06,450.25,77235100,435.27,0.008941022,430.3021429,422.0564
8/30/21,2021,8,30,Monday,35,2021-35,450.97,453.07,450.71,452.23,48357400,437.18,0.004397486,430.9614286,422.7776
8/31/21,2021,8,31,Tuesday,35,2021-35,452.13,452.49,450.92,451.56,59300200,436.54,-0.001481539,431.4985714,423.3712
9/1/21,2021,9,1,Wednesday,35,2021-35,452.56,453.11,451.55,451.8,48721400,436.77,0.000531584,431.9607143,423.926
9/2/21,2021,9,2,Thursday,35,2021-35,453.32,454.05,451.91,453.19,42501000,438.11,0.003076574,432.4628571,424.5174
9/3/21,2021,9,3,Friday,35,2021-35,451.98,453.63,451.55,453.08,47170500,438.01,-0.000242685,432.885,425.0584
9/7/21,2021,9,7,Tuesday,36,2021-36,452.71,452.81,450.74,451.46,51671500,436.44,-0.003575527,433.3971429,425.5388
9/8/21,2021,9,8,Wednesday,36,2021-36,450.89,451.67,448.86,450.91,56181900,435.91,-0.001218355,434.2071429,425.992
9/9/21,2021,9,9,Thursday,36,2021-36,450.7,452.57,448.72,448.98,57970400,434.04,-0.004280155,434.8364286,426.4034
9/10/21,2021,9,10,Friday,36,2021-36,451.04,451.49,445.31,445.44,89948200,430.62,-0.007884583,434.98,426.7394
9/13/21,2021,9,13,Monday,37,2021-37,448.64,448.92,444.11,446.58,83738600,431.72,0.00255922,434.9328571,427.0516
9/14/21,2021,9,14,Tuesday,37,2021-37,448.12,448.34,443.22,444.17,78197100,429.39,-0.005396537,434.67,427.2536
9/15/21,2021,9,15,Wednesday,37,2021-37,444.62,448.41,443.44,447.88,78792200,432.98,0.008352688,434.5992857,427.5426
9/16/21,2021,9,16,Thursday,37,2021-37,447.32,448.36,444.02,447.17,77786700,432.29,-0.00158523,434.6621429,427.7882
9/17/21,2021,9,17,Friday,37,2021-37,444.92,445.37,441.02,441.4,118425000,428.08,-0.00974109,434.1485714,428.0182
9/20/21,2021,9,20,Monday,38,2021-38,434.88,436.56,428.86,434.04,166445500,420.94,-0.016674189,432.9885714,428.0164
9/21/21,2021,9,21,Tuesday,38,2021-38,436.53,437.91,433.07,433.63,92526100,420.55,-0.00094465,431.8464286,427.9766
9/22/21,2021,9,22,Wednesday,38,2021-38,436.05,440.03,433.75,437.86,102350100,424.65,0.009754766,430.9807143,428.0476
9/23/21,2021,9,23,Thursday,38,2021-38,439.85,444.89,439.6,443.18,76396000,429.81,0.012150168,430.3878571,428.2092
9/24/21,2021,9,24,Friday,38,2021-38,441.44,444.67,441.21,443.91,62094800,430.52,0.001647125,429.8528571,428.4138
9/27/21,2021,9,27,Monday,39,2021-39,442.81,444.05,441.9,442.64,61371100,429.28,-0.002860964,429.3414286,428.6596
9/28/21,2021,9,28,Tuesday,39,2021-39,439.69,440.04,432.94,433.72,130436300,420.63,-0.020151741,428.25,428.8556
9/29/21,2021,9,29,Wednesday,39,2021-39,435.19,437.04,433.85,434.45,82329200,421.34,0.001683123,427.3428571,428.948
9/30/21,2021,9,30,Thursday,39,2021-39,436.02,436.77,428.78,429.14,140506000,416.19,-0.012222355,426.3121429,428.87
10/1/21,2021,10,1,Friday,39,2021-39,430.98,436.03,427.23,434.24,129240100,421.14,0.01188414,425.5564286,428.8734
10/4/21,2021,10,4,Monday,40,2021-40,433,433.96,426.36,428.64,128570000,415.71,-0.012896029,424.5792857,428.6816
10/5/21,2021,10,5,Tuesday,40,2021-40,430.24,435.49,429.39,433.1,90682500,420.03,0.010404889,423.6542857,428.5552
10/6/21,2021,10,6,Wednesday,40,2021-40,429.27,435.12,427.54,434.9,113032200,421.78,0.00415618,422.9035714,428.5028
10/7/21,2021,10,7,Thursday,40,2021-40,438.39,441.68,438.2,438.66,72437500,425.42,0.008645662,422.7135714,428.5266
10/8/21,2021,10,8,Friday,40,2021-40,439.48,439.89,437.19,437.86,74557400,424.65,-0.00182385,422.9785714,428.4998
10/11/21,2021,10,11,Monday,41,2021-41,437.16,440.26,434.62,434.69,65233300,421.57,-0.007239594,423.0514286,428.4528
10/12/21,2021,10,12,Tuesday,41,2021-41,435.67,436.1,432.78,433.62,71181200,420.54,-0.00246161,422.7578571,428.403
10/13/21,2021,10,13,Wednesday,41,2021-41,434.71,436.05,431.54,435.18,72974000,422.05,0.003597572,422.2035714,428.3146
10/14/21,2021,10,14,Thursday,41,2021-41,439.08,442.66,438.58,442.5,70236800,429.15,0.016820682,422.1057143,428.4102
10/15/21,2021,10,15,Friday,41,2021-41,444.75,446.26,444.09,445.87,66260200,432.42,0.007615739,422.33,428.5174
10/18/21,2021,10,18,Monday,42,2021-42,443.97,447.55,443.27,447.19,62213200,433.7,0.002960671,423.2635714,428.636
10/19/21,2021,10,19,Tuesday,42,2021-42,448.92,450.71,448.27,450.64,46996800,437.04,0.007714878,424.385,428.8284
10/20/21,2021,10,20,Wednesday,42,2021-42,451.13,452.73,451.01,452.41,49571600,438.76,0.003927656,425.9971429,429.0446
10/21/21,2021,10,21,Thursday,42,2021-42,451.77,453.83,451.31,453.59,41305400,439.9,0.002608216,427.3371429,429.2622
10/22/21,2021,10,22,Friday,42,2021-42,453.13,454.67,451.05,453.12,58845100,439.45,-0.001036299,429.0328571,429.4452
10/25/21,2021,10,25,Monday,43,2021-43,454.28,455.9,452.39,455.55,45214500,441.8,0.005362775,430.5878571,429.6596
10/26/21,2021,10,26,Tuesday,43,2021-43,457.2,458.49,455.56,455.96,56075100,442.2,0.000900184,432.0464286,429.8616
10/27/21,2021,10,27,Wednesday,43,2021-43,456.45,457.16,453.86,453.94,72438000,440.24,-0.004430205,433.105,430.081
10/28/21,2021,10,28,Thursday,43,2021-43,455.46,458.4,455.45,458.32,51437900,444.49,0.009648769,434.5221429,430.4794
10/29/21,2021,10,29,Friday,43,2021-43,455.87,459.56,455.56,459.25,70162400,445.39,0.002029169,436.2235714,430.8826
11/1/21,2021,11,1,Monday,44,2021-44,460.3,460.7,458.2,460.04,48433600,446.16,0.001720222,438.0535714,431.2336
11/2/21,2021,11,2,Tuesday,44,2021-44,460.22,462.23,460.08,461.9,48908400,447.96,0.004043097,439.9042857,431.5452
11/3/21,2021,11,3,Wednesday,44,2021-44,461.3,465.15,460.83,464.72,52509800,450.7,0.006105386,441.4435714,431.8978
11/4/21,2021,11,4,Thursday,44,2021-44,465.36,467,464.99,466.91,52847100,452.82,0.004712474,442.9007143,432.2748
11/5/21,2021,11,5,Friday,44,2021-44,469.28,470.65,466.92,468.53,66390600,454.39,0.003469524,444.3785714,432.7344
11/8/21,2021,11,8,Monday,45,2021-45,469.7,470.23,468.2,468.93,50405200,454.78,0.000853754,445.6457143,433.1246
11/9/21,2021,11,9,Tuesday,45,2021-45,469.32,469.57,465.88,467.38,51149100,453.28,-0.003305406,446.6828571,433.4466
11/10/21,2021,11,10,Wednesday,45,2021-45,465.58,467.38,462.04,463.62,69429700,449.63,-0.008044775,447.3778571,433.7084
11/11/21,2021,11,11,Thursday,45,2021-45,465.21,465.29,463.75,463.77,34848500,449.78,0.00032348,448.1157143,433.9686
11/12/21,2021,11,12,Friday,45,2021-45,465.12,467.86,464.11,467.27,53466700,453.17,0.007546815,448.9278571,434.2698
11/15/21,2021,11,15,Monday,46,2021-46,468.64,468.81,466.23,467.43,46980500,453.33,0.000342436,449.7228571,434.5762
11/16/21,2021,11,16,Tuesday,46,2021-46,467.15,470.49,467.07,469.28,48857500,455.12,0.003957768,450.7857143,434.9498
11/17/21,2021,11,17,Wednesday,46,2021-46,469,469.19,467.48,468.14,47858300,454.01,-0.002429229,451.4657143,435.3118
11/18/21,2021,11,18,Thursday,46,2021-46,469.24,470.01,466.34,469.73,50625600,455.56,0.003396418,452.1921429,435.7422
11/19/21,2021,11,19,Friday,46,2021-46,469.61,470.94,468.5,468.89,57315600,454.74,-0.001788222,452.805,436.2246
11/22/21,2021,11,22,Monday,47,2021-47,470.89,473.54,467.35,467.57,72762000,453.46,-0.002815117,453.1978571,436.6594
11/23/21,2021,11,23,Tuesday,47,2021-47,467.22,469.1,464.45,468.19,73206500,454.06,0.001326062,453.4378571,437.1528
11/24/21,2021,11,24,Wednesday,47,2021-47,466.06,469.57,465.19,469.44,61858800,455.28,0.002669783,453.6135714,437.5988
11/26/21,2021,11,26,Friday,47,2021-47,462.34,463.9,457.77,458.97,112669600,445.12,-0.02230324,452.9514286,437.8554
11/29/21,2021,11,29,Monday,48,2021-48,464.07,466.56,461.73,464.6,86268800,450.58,0.012266715,452.6514286,438.3054
11/30/21,2021,11,30,Tuesday,48,2021-48,462,464.03,455.3,455.56,148559600,441.81,-0.01945776,451.8321429,438.7228
12/1/21,2021,12,1,Wednesday,48,2021-48,461.64,464.67,450.29,450.5,131939200,436.91,-0.011107134,450.9235714,439.05
12/2/21,2021,12,2,Thursday,48,2021-48,450.73,459.07,450.31,457.4,127637800,443.6,0.015316319,450.4821429,439.429
12/3/21,2021,12,3,Friday,48,2021-48,459.17,460.3,448.92,453.42,137331600,439.74,-0.008701322,449.5228571,439.6276
12/6/21,2021,12,6,Monday,49,2021-49,456.13,460.79,453.56,458.79,98977500,444.95,0.011843277,448.9242857,439.9162
12/7/21,2021,12,7,Tuesday,49,2021-49,464.41,468.88,458.65,468.28,95484700,454.15,0.020684897,448.855,440.4136
12/8/21,2021,12,8,Wednesday,49,2021-49,468.7,470,466.83,469.52,72238800,455.35,0.002647901,448.9507143,441.108
12/9/21,2021,12,9,Thursday,49,2021-49,468.15,469.63,466.14,466.35,61272600,452.28,-0.006751424,448.7164286,441.7268
12/10/21,2021,12,10,Friday,49,2021-49,469.23,470.9,466.51,470.74,77159800,456.54,0.009413396,448.845,442.5338
12/13/21,2021,12,13,Monday,50,2021-50,470.19,470.56,466.27,466.57,87724700,452.49,-0.008858357,448.7757143,443.1608
12/14/21,2021,12,14,Tuesday,50,2021-50,463.09,465.74,460.25,463.36,97264100,449.38,-0.006880101,448.4414286,443.8342
12/15/21,2021,12,15,Wednesday,50,2021-50,463.42,470.86,460.74,470.6,116899300,456.4,0.015625144,448.5214286,444.5616
12/16/21,2021,12,16,Thursday,50,2021-50,472.57,472.87,464.8,466.45,116568600,452.38,-0.008818465,449.04,445.1736
12/17/21,2021,12,17,Friday,50,2021-50,461.55,464.74,458.06,459.87,135511600,447.56,-0.01064294,448.8242857,445.6164
12/20/21,2021,12,20,Monday,51,2021-51,454.48,455.4,451.14,454.98,107134800,442.8,-0.0106334,448.895,445.9794
12/21/21,2021,12,21,Tuesday,51,2021-51,458.61,463.21,456.31,463.06,69806300,450.67,0.017758842,449.8778571,446.5614
12/22/21,2021,12,22,Wednesday,51,2021-51,462.79,467.81,462.58,467.69,58890200,455.17,0.009998912,450.7042857,447.254
12/23/21,2021,12,23,Thursday,51,2021-51,468.75,472.19,468.64,470.6,56439700,458,0.006222032,452.0085714,447.973
12/27/21,2021,12,27,Monday,52,2021-52,472.06,477.31,472.01,477.26,56808600,464.49,0.014152112,453.4042857,448.6798
12/28/21,2021,12,28,Tuesday,52,2021-52,477.72,478.81,476.06,476.87,47274600,464.11,-0.0008172,454.1157143,449.3136
12/29/21,2021,12,29,Wednesday,52,2021-52,476.98,478.56,475.92,477.48,54503000,464.7,0.001279276,454.7835714,449.9336
12/30/21,2021,12,30,Thursday,52,2021-52,477.93,479,475.67,476.16,55329000,463.41,-0.002764579,455.5785714,450.461
12/31/21,2021,12,31,Friday,52,2021-52,475.64,476.86,474.67,474.96,65237400,462.25,-0.002520155,455.9864286,450.9308
